cg00001747,2.0857267,0.29076973,1.3742266,1.4720845,0.12371543,0.38127437,1.9306408,1.4619682,1.3807081,0.8111844
cg00011616,0.1645993,1.5344439,1.2383518,1.6964487,1.4858663,1.1175286,1.9162194,0.71848226,1.2593381,0.8943246
cg00013655,1.7207296,0.58248395,1.943542,1.7179421,0.08855582,0.50615275,2.1366715,1.0303273,1.1005526,1.132391
cg00014152,1.9245417,2.4047732,1.5645272,0.9052478,0.9565282,0.58923817,1.1656847,1.125515,0.9565304,0.20427728
cg00028598,1.5883441,1.5726231,2.1725476,0.5875969,1.4515612,1.755434,1.5492414,0.13032599,0.65341514,0.8677139
cg00035636,1.5538324,1.0123241,1.5549345,1.60932,0.46171263,0.43519685,1.7700735,1.4786984,0.56759584,0.55770135
cg00037681,2.1550097,0.12421645,2.121837,1.3407284,0.4449384,1.2547201,1.4532833,2.0035708,1.0691636,1.145974
cg00039801,2.0218325,0.1312347,1.7462515,1.4860971,0.24379297,1.9396255,2.0482945,2.2748835,0.54275435,0.80380005
cg00053010,1.9677231,0.18642896,1.2964052,1.7347312,0.22129068,0.10795996,1.5115516,1.7163565,1.3805988,1.5441031
cg00054971,0.7343876,1.5258805,2.2207801,0.6616475,1.2736659,0.5906473,2.8154387,0.95644504,2.7672436,0.12535016
cg00055617,1.7020533,0.41108575,2.4222631,1.4325379,0.3238307,0.7669783,1.6209236,1.714682,0.38356468,0.26146027
cg00055764,0.2435776,2.7932644,2.6350129,1.4254516,2.71204,1.1565721,1.6447444,0.078118496,0.95733386,1.0708872
cg00056066,1.7895243,2.886562,1.9646991,1.3521949,0.19716088,0.45747513,2.995657,0.28118363,0.85911727,0.88654125
cg00064255,2.8794978,0.18967731,1.5768539,1.3244014,0.08085822,0.39970303,2.4751952,1.2394644,1.162009,1.9656167
cg00069815,1.684274,2.595242,2.2711985,0.7927652,1.2249467,1.2436517,0.8660997,0.19621967,0.4910676,0.99987006
cg00082664,1.4149117,0.20092048,1.1384794,0.8010989,0.11489191,1.6679645,1.7709001,3.0623453,1.4472815,1.211758
cg00087425,2.7221282,0.34079984,2.4281561,1.8589476,0.41510302,0.08228419,2.1085699,0.40649265,1.1958097,1.7900381
cg00092518,2.2776618,0.17075095,2.1114538,1.9610853,0.2077285,0.32754648,2.5257068,0.905464,1.0481927,0.8677318
cg00099295,1.4340191,0.91521406,2.3476264,1.7984835,0.71646756,0.13766725,2.5848963,1.3476584,0.1692271,1.7973522
cg00107982,2.524924,0.83362234,1.4565095,0.8490749,0.17906205,0.6623349,2.1680489,0.663754,1.284656,1.652353
cg00108351,1.9588394,0.08931511,1.7449437,1.431246,0.52003884,0.43487448,2.4316077,0.731306,1.8481793,0.92827517
cg00116234,2.639797,0.23355612,2.1621997,1.3000138,0.31916913,0.091753215,1.9954938,2.2234454,0.5961272,1.9258933
cg00123762,2.2605917,0.31170174,1.182561,1.6935039,0.18795928,0.6667013,2.1483166,1.4333158,1.2596704,1.1050091
cg00131983,1.4944558,0.05860289,0.9272172,1.8788738,0.42768058,1.0542514,1.5608321,1.3789786,1.0640256,0.7425455
cg00139317,2.2147398,0.59870183,1.7063322,1.8712428,0.1780944,0.26118013,3.2921004,0.46431956,0.86456996,1.1193007
cg00147788,2.0529332,0.91306937,0.9220157,1.7133006,0.08902557,0.18190297,1.8913391,1.1765157,1.4420108,1.4181377
cg00151709,1.594261,0.15850101,1.3266732,1.9139619,0.32893202,1.3944541,1.625538,2.257447,1.2856065,0.5675369
cg00155063,1.5080906,0.09007663,1.8077865,1.3618052,0.27282113,0.70872855,2.2785625,1.2135248,1.2989491,1.6316954
cg00155310,1.7897537,0.06908072,1.1558862,2.16628,0.16044031,1.8000216,1.8490127,1.735149,1.6134359,1.5176878
cg00157199,0.54998815,0.6919367,1.8198557,0.2702018,2.4734228,2.525521,2.59048,1.14484,1.3999757,0.2213541
cg00159523,0.7886243,1.8083631,1.5772825,1.8324721,2.4253302,0.09269554,3.2178526,0.16107538,0.95467466,1.4567114
cg00163372,0.22055097,1.7316937,1.7002445,1.4722983,3.278318,1.2301242,0.10048684,2.0025907,1.4133223,0.27178842
cg00173141,2.2062457,0.79379696,1.9813331,1.5054258,0.3350923,0.067361414,2.3506038,0.39243317,1.0205233,1.6697563
cg00178511,2.4771883,0.17816778,1.7359062,1.4060715,0.09441116,0.25952077,2.301726,1.9098886,1.4205735,1.157465
cg00178984,2.780904,2.468031,1.2449669,1.9027631,0.894946,0.7269076,0.663088,0.44322076,0.14528772,2.4049687
cg00186815,0.31971905,4.1754336,1.6342335,2.3005016,2.121608,1.4588225,1.2598839,0.14264384,0.38189468,0.63783276
cg00197495,2.7814713,0.31618315,2.109596,1.6501793,0.16358368,0.18417513,1.9110377,1.4592595,0.6092131,1.5702217
cg00199007,2.052009,0.49441358,1.7347611,1.3342178,0.57735795,0.58946,1.476936,1.1677976,0.67256016,1.3515981
cg00200653,1.9447014,0.19721268,1.6494339,1.4497052,0.13829999,0.8557665,1.8623824,1.6117973,1.505011,1.3325355
cg00211215,1.5090408,1.3568962,1.2053466,1.9698075,0.28150174,0.74043226,1.5430231,0.852219,0.9739827,0.7970963
cg00214250,0.41867983,2.470429,1.6726152,1.6115422,1.9858832,1.3259361,1.653817,0.11910601,0.96285546,0.8720052
cg00225603,2.5240612,1.146987,2.25212,2.1572604,0.6552675,0.36556402,2.4007025,1.7648283,0.12647714,0.55378896
cg00230700,2.412252,0.13530986,1.7245965,1.5534428,0.16794375,0.85006183,1.9071194,1.8475341,1.3330145,1.0944455
cg00240653,1.3654226,0.081333406,1.4971582,1.7021077,0.2798838,2.2424896,1.7555126,1.4530283,1.1429155,1.1613035
cg00241907,1.7757251,0.5951614,1.4843748,1.4634709,0.0861493,0.5512416,2.0785334,0.62443507,1.2238007,1.4446477
cg00244745,2.527598,0.1514098,1.6510569,1.3786019,0.1815399,0.51461023,2.1535602,2.0059845,1.5620128,1.2752177
cg00246932,2.1290147,0.64934474,1.6778114,1.9371995,0.1830991,0.15457375,1.7998688,1.439211,1.0389667,1.5929401
cg00249511,1.9918001,0.6189311,1.2451421,1.4839865,0.3297631,0.6095779,1.4386442,1.9402649,0.69139344,1.1848422
cg00250422,2.9316008,0.27617997,2.0489912,1.8674122,0.15346111,0.10402297,1.755867,1.8339169,1.6136769,1.5193933
cg00253658,1.6427532,0.84301203,1.7767876,2.1239576,0.98299176,0.18040852,1.6439096,1.294033,1.212419,0.30849922
cg00266983,2.437092,0.76445174,1.8661737,1.626289,0.12277099,0.2514673,2.0648286,0.38091993,1.9060423,1.2956759
cg00268840,2.0504472,0.117278256,2.154444,1.9211012,0.12783533,0.949573,2.0133135,1.5757343,1.1658198,1.3170835
cg00270625,0.48156756,2.290927,0.6828393,2.7018237,2.1716619,1.0177004,0.5302384,1.2028733,0.8802972,0.34716237
cg00274965,1.1633731,0.57128555,1.1943016,0.86646086,0.17830716,1.3647721,1.5866381,2.961913,1.1647302,0.8908875
cg00282347,1.6629096,0.5455034,2.3795748,1.0026985,0.7256924,0.14744972,2.039498,0.88920856,1.4913406,1.0844798
cg00282510,2.601075,0.13976595,2.1906626,1.4303744,0.13759065,1.413802,2.1180913,2.164961,1.3406125,1.0612769
cg00288598,2.5453253,1.8793342,0.6914154,0.6429692,0.19492401,1.1169921,2.491254,0.28936574,1.6337979,1.7621387
cg00294538,0.8656951,1.5429044,1.3939884,2.082446,0.8339482,0.9221634,1.5599185,0.4611791,1.1822966,0.3949426
cg00295794,1.5871272,0.10336365,1.5480146,1.2291971,0.18421537,1.1539867,1.8547746,1.7412673,1.3636967,1.5095472
cg00299737,1.1042694,1.1435392,2.4632995,0.802922,1.248474,2.5196483,2.5133924,0.15068334,0.19030885,1.3517572
cg00300794,0.4725839,2.654338,2.4281662,1.0282539,2.1768522,0.5997674,2.1121154,0.25534597,0.29603925,1.131015
cg00309339,2.059776,0.21508776,1.6472155,2.143159,0.09811888,1.1494584,1.8574189,1.9977832,1.1038264,0.4097346
cg00310375,2.1878707,0.17854385,1.697375,1.4550601,0.086280376,1.1426378,1.8213208,1.7504017,1.4361587,0.94390327
cg00322319,2.5166445,0.33915812,1.7126348,1.790576,0.3036997,0.1157939,1.6714553,1.6486155,1.3030405,0.5340152
cg00323305,1.5160892,0.26627266,1.6493776,1.9346261,0.06711624,1.0988921,1.9918376,1.6710925,1.7491779,1.4783083
cg00327669,0.30051276,2.3690336,1.682281,1.8480747,2.1374729,1.2178752,1.5719137,0.12416659,0.78905225,1.0168673
cg00330492,2.9352758,0.80320036,1.7276051,1.8822922,0.18979834,0.080277726,1.5590376,1.4193339,1.1236922,0.90126383
cg00332212,2.3027174,0.056726288,1.3955084,2.1873233,0.3720242,0.9347988,1.9776833,2.963149,0.877159,0.74296343
cg00335715,3.0222738,0.69629604,0.5523497,3.6093218,0.59027815,0.19378407,1.7318603,1.3626549,0.74721414,0.69481313
cg00347563,2.0893817,0.18795758,1.6639972,1.3589497,0.08617302,0.98486394,1.8063565,2.2005286,1.1499834,1.1629016
cg00347904,1.7006431,0.82942975,1.1972799,1.5161549,0.14987218,0.13414028,1.9918529,1.1271247,1.3932772,1.1724573
cg00349607,1.9029596,0.86543405,1.0883306,1.4440194,0.22210827,0.49483627,1.8940694,0.956355,1.3474919,1.3196876
cg00349895,2.1717846,0.33727995,1.1365806,1.8158729,0.6667651,0.29293013,1.747499,1.1078637,1.3344198,1.310787
cg00352218,1.4716722,0.44169602,0.94555914,1.8309388,0.08547561,0.5837215,1.8400375,2.2009645,1.4856101,1.3898768
cg00358442,2.2805398,0.6699772,1.4745091,1.6440439,0.0572076,0.739354,1.9242864,1.4659283,1.3016977,0.9185816
cg00361495,2.0246747,0.42293224,1.474133,1.5440931,0.07568034,0.6905315,1.9173539,1.581352,1.2514176,1.2358623
cg00362657,1.9343047,0.306348,1.5488514,1.5644081,0.20520729,1.2133896,1.9583309,1.1204978,1.3500423,1.7848482
cg00365470,1.978586,0.14895885,1.9235042,2.370811,0.21212737,0.9182837,1.7547861,2.2161305,1.0895721,0.31500962
cg00377087,0.3618259,2.648205,2.0669467,1.1399647,1.7355,2.004639,1.5535594,0.22456335,0.31728128,0.5130485
cg00381131,2.0483088,0.35044307,1.0266033,1.6529222,0.54229265,0.30441442,1.5669371,1.0919753,1.2156352,1.2000561
cg00397324,1.8828921,0.15000945,1.3251836,1.3331687,0.36077514,0.7845763,1.8687274,1.6057507,1.3747605,1.063824
cg00399175,1.8457476,0.4683786,1.9374816,1.7162884,0.111532524,0.3757277,2.1202195,1.2991517,1.4723563,1.3536153
cg00399591,0.69411683,1.6937987,1.7978386,1.2552603,1.9959974,1.1466783,1.8104025,0.36449346,1.2393495,0.28454453
cg00400183,1.3965657,0.14209402,1.5499116,1.0184493,0.74694955,1.156339,1.7816012,1.5697869,1.042095,1.3571723
cg00400221,2.9365857,0.8387637,1.4330758,1.0211323,0.18165644,0.36448568,2.1322284,1.1851723,0.6952169,2.6202245
cg00405152,2.5091105,0.44948083,1.8097093,2.5015683,0.41869015,0.13856247,1.9917833,1.0298927,0.53636616,1.9411894
cg00414890,1.7209073,4.6208763,3.140257,0.2585815,1.3077735,1.2956417,0.41770107,0.48954037,0.21519493,1.0827731
cg00415978,3.0433962,0.20116633,1.9356236,1.4903493,0.25827605,0.14601524,2.1029623,1.5315691,0.84544265,2.17003
cg00416208,1.0922294,1.3483764,2.3773665,1.9570265,0.7415139,1.3145142,1.6925966,0.33052808,1.6000285,0.124328814
cg00418216,1.978544,0.09435614,1.6145424,1.1937727,0.31643486,0.6280454,2.0069015,2.0422738,1.5631422,0.98448044
cg00420348,1.6396575,0.07807513,1.8699118,2.1593454,0.5633949,1.4716415,1.2595831,1.8466985,0.72373134,0.3087543
cg00423153,1.687037,0.7397364,2.3085766,1.2348936,0.31695497,0.35687605,2.409213,1.2596887,0.42688197,1.3564492
cg00428457,0.7012432,2.02649,0.6718106,1.0007925,2.0450232,2.071102,2.1638508,0.34217036,1.2854307,0.175405
cg00436496,1.5408467,0.45862874,1.5175083,1.2065843,0.633909,0.16905288,1.160511,0.93088263,1.8821106,1.8154503
cg00440043,2.810046,0.22650449,2.7913122,0.8000118,0.08224191,0.44668975,2.7168882,1.1471646,0.6645489,1.9618286
cg00450784,2.2097178,0.094229214,2.5427268,0.95516926,0.32670984,1.5480231,2.953086,1.6755292,1.3292316,1.4414042
cg00455424,2.486084,0.1631177,2.0398214,1.9140825,0.080816686,0.6541234,2.1039357,1.8461088,1.0466682,0.9188663
cg00466108,3.3025494,0.33962193,1.145672,2.265847,0.108817294,0.13196513,2.3518128,1.7866318,1.7155917,0.7740043
cg00467244,3.140169,0.2147698,1.6652075,2.0734084,0.11114561,0.2313351,1.7615695,1.8837705,1.475913,1.1917118
cg00474080,1.5075676,0.5989461,0.96228117,1.3433963,0.38075298,0.82347053,1.3752378,0.7037355,1.0505018,1.5168192
cg00478479,0.34777278,0.2263517,1.5069221,2.4402773,0.91647965,1.028642,2.670571,3.2947137,0.75411063,0.34767333
cg00482162,0.24177887,1.4354641,1.2776768,0.4915319,1.2876345,1.1542679,0.61907,0.81467754,2.4174066,2.3880088
cg00488788,2.283296,0.16778193,1.3651183,1.7959385,0.9721269,0.14851756,1.40457,1.4437414,0.5857096,1.4329146
cg00490406,2.8913066,0.6976159,1.1864092,0.5626489,0.13200521,2.1567464,1.0997692,1.1207309,1.2026552,1.5406142
cg00494919,0.9830873,1.6609514,1.557566,2.1595275,0.7726521,0.6462942,2.865776,1.027288,0.8936702,0.12557743
cg00495860,2.6269064,0.24557598,1.6480092,1.8358662,0.110893294,0.6165184,1.7843727,2.2612607,1.10825,1.3191924
cg00511577,0.21755429,1.6229316,1.4942311,1.9262221,2.1369479,3.127461,1.4531145,1.1895894,0.41377538,0.1524387
cg00512917,1.0851907,2.0116296,1.5318666,1.9110236,1.8874363,1.080673,1.6898513,0.09448412,0.98466617,0.606281
cg00513941,0.53505194,2.2176507,1.4657165,2.641845,1.9968723,0.3878933,2.3105793,0.1538507,1.2596542,0.67770714
cg00527440,2.482372,0.08131898,1.7087948,2.1417556,0.28921163,0.7910137,1.8440541,3.1113107,0.7820812,1.0750507
cg00532474,0.6715712,1.0589086,1.5530065,1.96312,1.321465,0.20058472,2.1815653,1.3241477,1.0781302,0.36387712
cg00539908,1.6733427,0.24102803,1.4451579,1.5404308,0.08379501,0.8908568,1.922958,1.5616012,1.3153948,1.5763267
cg00549463,1.7371154,0.231448,1.8226125,1.8732744,0.24296497,0.77376455,2.040062,1.0190426,1.4733641,0.31887063
cg00557947,2.606958,0.06548439,2.3877885,1.5716294,0.14164016,0.7222411,2.198814,1.8198022,0.9878861,1.5019679
cg00558689,1.7542145,0.8198268,2.4696481,1.6630722,0.4342719,0.23942207,2.1038868,0.12671265,1.0806074,1.1791084
cg00562243,2.3158164,0.45219457,1.5546519,1.7521219,0.41115555,0.083300866,2.2778857,0.95652574,1.3287531,1.1885074
cg00563229,2.1211927,0.381437,1.555071,1.3726689,0.15363276,0.5406132,1.3270756,1.3494983,0.76669705,0.74904007
cg00588920,2.4763968,0.09363835,1.1846169,1.4148126,0.24983528,1.1035118,2.1548185,1.4262987,1.4683319,1.5350149
cg00591153,2.2202995,0.47283655,1.9364253,1.9715878,0.09857342,0.46795616,2.1083903,1.7035748,1.5763173,1.1143453
cg00594560,2.8130202,0.3393173,1.7144792,2.044814,0.099664435,0.12686844,2.1415546,2.0029302,1.503405,1.4473763
cg00603435,2.5004895,2.4816267,1.9385134,1.7877996,1.0094011,0.17126541,3.970986,0.47185287,0.16744581,0.8739887
cg00610577,1.2449353,1.5941706,2.5751224,1.149604,1.5777764,0.08392858,1.939119,0.3549869,0.7882151,1.6506106
cg00611227,2.1364734,4.1815915,2.3236187,0.24892409,1.6607969,1.9734627,0.265558,0.8263062,0.14302735,1.6006086
cg00618312,1.6125127,0.0817333,2.0479233,1.1678165,1.104688,0.9152783,1.0725695,1.5126598,1.1808649,2.0007255
cg00619443,2.9412463,1.022751,2.1663888,2.0486245,0.13460122,0.14862986,2.152122,1.4419869,0.42466423,1.6868865
cg00620190,1.1777731,1.598336,1.3820761,1.8331832,1.587261,0.20515303,1.2260015,1.6580541,0.8363142,0.7754817
cg00630164,2.2324972,0.41313788,2.05796,1.6844366,0.6008305,0.20431921,1.9195698,1.1830941,1.3034967,0.43018642
cg00631329,1.6032246,0.25604472,1.3369001,1.2110177,0.73972803,0.8216221,1.0611149,1.560491,0.8143067,1.9321177
cg00649216,1.482935,2.0866442,2.5365686,2.0235772,0.39099407,0.7584571,3.38743,0.18131733,0.8472024,0.37411427
cg00650640,1.7887895,0.29837415,1.1628633,1.1278142,0.13335706,0.7457861,1.8565654,2.5255284,1.747701,1.6003594
cg00653387,2.4276276,0.15458156,1.4557331,1.0702091,0.09060885,0.71266085,2.0072334,1.1632957,0.9223131,1.8178935
cg00655552,2.0378828,0.06357592,1.8234767,1.2842046,0.5477752,0.7653235,1.5575312,2.0293002,1.5595921,1.8055108
cg00661970,1.8494809,0.20033632,2.0224748,1.518517,0.22762847,1.6151259,1.9137715,2.2426634,0.9911289,1.2633971
cg00662782,2.1490445,0.20935138,2.3972156,1.227789,0.93869996,0.21778503,1.8534514,0.9805161,0.37742865,0.80783737
cg00666105,2.5249336,0.12169664,1.3509864,1.9321395,0.33073914,0.34977728,1.8013438,2.2158866,1.1164397,1.5726215
cg00669856,2.5894678,0.6168892,2.1564195,1.4426101,0.090351865,0.086455196,1.9452735,1.2090508,1.461331,1.2788302
cg00680551,1.9172238,0.25529703,2.185347,2.0384898,0.60939693,0.12613688,1.4992434,1.0507274,1.4801794,1.3972074
cg00681106,1.9957103,0.875994,1.5004424,1.1925799,0.068671696,1.1416111,1.4903518,1.6799011,1.2592416,1.6940833
cg00683332,1.8014156,0.43687156,1.3827356,0.5476322,0.25814995,0.7915302,1.9640326,2.2405076,1.4474168,0.86177933
cg00703260,2.4651687,0.37972867,1.6572264,2.1094925,0.10933947,0.40922818,1.9647875,1.8125437,1.1567813,1.1107188
cg00714725,1.6575966,0.15074088,1.7145336,1.6759561,0.15041564,1.1425931,2.0182264,2.1336176,1.392027,0.89780396
cg00722320,2.167807,0.3580161,1.5626291,1.1751038,0.16717435,0.8995865,2.0517573,0.91259927,0.836056,1.6242323
cg00723994,1.867046,0.06444952,1.021912,1.9494115,0.41964266,1.6841612,1.5759119,2.718027,1.3415934,1.3498006
cg00730694,0.0998554,1.5135819,1.803076,1.5394595,1.7375165,2.2761545,0.9033086,1.3353765,1.1686673,0.42842746
cg00735923,1.9538045,0.10597545,1.0973265,1.244237,0.17775182,1.3220185,1.8347983,2.7081425,0.9014017,1.8062127
cg00739467,1.8390815,0.87866104,1.61201,1.6189972,0.12821499,0.72773063,1.6514076,1.4716483,0.77211285,0.6753446
cg00744351,1.3520918,0.08194663,1.602536,1.7268219,0.6252058,1.5539465,1.527959,1.8683535,0.9190362,1.141514
cg00748938,2.4718578,1.0501596,1.8183382,1.6960924,0.17844231,0.42157468,2.1204855,0.47767693,1.0780414,1.2575394
cg00750880,0.29149067,1.933258,2.348297,1.9775605,0.32220024,2.8683093,2.3594983,0.49729535,0.9267381,0.25699177
cg00755980,1.8248111,1.1163194,2.1197925,0.96965516,0.79600155,0.54839,1.5197347,1.3451017,0.10151698,2.0040584
cg00758881,1.4477869,0.7102584,1.451465,1.2995349,0.38543552,0.6412784,1.7667216,0.71503687,1.0868444,1.428693
cg00765705,1.8738453,1.3515843,0.8005153,1.2725681,0.4073092,0.38250253,1.6888707,1.7693048,1.1205239,1.1929712
cg00767000,0.12063709,1.5058469,0.7927255,1.1943918,0.7431387,1.1243347,2.055987,1.8323038,1.9488442,0.36846805
cg00778807,1.736687,0.68579566,1.3762945,1.4351541,0.52275157,0.041696317,1.5201112,0.41235384,1.1091921,1.2868454
cg00779602,0.7168846,2.5758088,1.0672966,1.9622939,0.49178103,1.8062742,3.598017,0.5866051,0.5001985,0.2570693
cg00782200,2.4126232,1.5159055,1.4843996,1.3747492,0.3874708,0.23108947,1.4824564,0.45695218,1.2218926,1.6550523
cg00800229,2.3843703,0.39732626,1.4028026,1.5532655,0.08837915,0.09672864,1.5455638,1.3255663,1.3635348,0.9620785
cg00802903,1.2931217,2.3316262,2.5474617,1.7457007,0.46311897,0.34891507,2.0770032,0.16452815,0.6126776,1.389246
cg00807871,0.9343043,0.37787697,2.040701,1.8436817,1.278588,0.25148407,2.530384,1.8290074,1.0348046,0.26880443
cg00810292,2.5385983,0.21345143,2.7159612,0.5393276,2.4857821,0.31016022,2.0561423,0.8961216,0.78245175,1.5292073
cg00810956,2.3879561,0.2712671,1.600954,1.4793333,0.11215677,0.2914107,1.5301346,1.9663411,0.97742057,1.4608437
cg00813378,1.6654595,1.6646463,1.5121703,0.64308035,0.23064172,0.6550335,1.4875293,1.612743,0.49141493,1.5863392
cg00816387,1.6482029,2.0044904,2.126843,1.324535,0.7327284,0.79683787,2.051282,0.07605855,0.9652489,1.1764712
cg00824273,2.3258903,2.1817448,1.1705664,3.2458572,0.68186283,0.7185662,1.8309654,0.16571018,0.77203083,0.5101979
cg00826640,0.20290671,3.442722,2.0820568,1.4831728,2.2698863,1.6347967,1.8204812,0.12876892,0.49984932,0.4556282
cg00836482,1.9441369,0.12830582,1.2543006,1.2958329,0.63784015,0.452082,1.5637441,2.1043,0.7227807,1.2085369
cg00844120,0.4859955,3.0263221,2.1716237,1.2392921,1.5583602,2.1803317,1.0480509,0.25116193,0.6228125,0.37835428
cg00852573,1.9611102,0.7129308,2.0649366,1.5678581,0.12074386,0.74185413,2.3125956,1.670339,0.2908149,1.5599163
cg00856041,2.5444858,0.926005,1.6321812,1.014677,0.07175073,0.8204269,1.5496974,0.72216225,0.6454191,1.8420101
