cg00001747,0.0028984637,9.539075e-14,0.002876857,0.0019891104,0.006866622,0.00034081942,0.003247161,0.00012368392,0.000839218,2.503255e-25
cg00011616,0.002313226,0.00610888,0.0037589374,0.004795742,0.00083381747,0.004333072,0.0019371628,0.0014554603,0.0049609873,0.002052663
cg00013655,0.00049535616,0.003540159,0.0040364605,0.0024410072,0.0054461705,0.0015255135,0.006446816,0.0018342022,0.00087524037,0.0
cg00014152,0.004642032,0.005411553,0.005954888,0.0047789398,0.0064623454,0.0049404325,0.0045589553,0.0014413247,0.0064607705,0.005213002
cg00028598,0.0023752456,0.0078329835,0.0052707647,0.004185408,0.0039907848,0.006425224,0.008084602,0.002891084,0.005674812,0.0018971236
cg00035636,0.0025050282,0.0017218511,0.0036169344,0.004744473,0.0041310536,0.001417446,0.0043049892,0.00015400941,0.0029833575,0.0018380918
cg00037681,0.0057225055,0.0023783273,0.0042939247,0.0035238597,0.006579876,0.002304179,0.005568554,0.002783286,0.0029657406,0.00014364217
cg00039801,0.004741822,4.341469e-25,0.0046322662,0.0027312946,0.0069509004,0.0026688678,0.0004614278,0.0017201292,0.001881533,6.0153924e-30
cg00053010,0.0015314289,0.001484218,0.005254573,0.003498275,0.005663851,0.00049933064,0.00826522,0.00340973,0.0010859033,5.637098e-19
cg00054971,0.0023278682,0.0066427537,0.0055807126,0.0045250924,0.004003255,0.0056300177,0.006160579,0.007424059,0.006002871,0.005052591
cg00055617,0.0014498244,0.003722562,0.004845822,0.0028376672,0.0048772297,0.0016351491,0.0063843927,0.0042381883,0.0018086103,6.57818e-33
cg00055764,1.5781259e-19,0.0063783056,0.0032952027,0.0036694412,5.451018e-07,0.002193041,0.0039557065,0.0011419961,0.0055757137,0.0026038305
cg00056066,0.00089779694,0.005623296,0.0037840358,0.0034271574,0.0036060144,0.0020154356,0.0077665756,1.0288178e-13,0.0042740274,0.0025144843
cg00064255,0.0013573013,0.0026637146,0.0061065797,0.0021016714,0.008000124,0.0010553028,0.006938962,0.0014771854,0.0008650656,0.0
cg00069815,0.0022904337,0.0072781127,0.0050466964,0.0044627036,0.0026250659,0.0055979127,0.008286005,0.00046107403,0.0066622505,0.0025812406
cg00082664,0.0023492302,5.1666727e-15,0.0031221833,0.0013849492,0.006066338,0.0026422297,0.0035192643,0.003994888,0.00093274197,0.0011755151
cg00087425,9.4900787e-07,0.0029352559,0.0049648397,0.0020500927,0.0022342245,8.5036145e-12,0.0058328398,0.0025519459,0.0014042921,0.0
cg00092518,0.0024574648,0.0046307812,0.006353478,0.002671836,0.0052477946,0.0015681649,0.00813666,0.002347626,0.0018540216,0.0
cg00099295,0.0018201586,0.004212591,0.007334651,0.0047922167,0.0031979012,0.002501875,0.0068493085,0.0019866077,0.0032409946,5.287186e-13
cg00107982,2.8232249e-05,0.0040766336,0.0028014197,0.00084893126,0.004115944,0.0022551825,0.007916721,4.9953857e-11,2.8972689e-05,1.03340217e-19
cg00108351,0.0020319102,0.0031808757,0.004765814,0.0026066317,0.0034986397,0.0013989011,0.005707798,0.004983424,0.0016560291,0.0
cg00116234,0.0020055126,0.0015277524,0.00555539,0.0022663695,0.0063124755,0.0008530197,0.0053194137,3.1627358e-05,0.00084822444,3.056749e-31
cg00123762,0.004984667,0.0031169846,0.0043633305,0.002736287,0.006767024,0.002771753,0.0067002587,0.0020839062,0.001218249,3.2240675e-09
cg00131983,0.004807287,0.0022288447,0.004742778,0.0022827112,0.0012419476,0.002577277,0.005429866,0.005004276,0.00063757866,3.5167908e-15
