cg00000292,1.4914001,1.3961966,0.16882926,1.3251301,0.53016573,0.9606769,0.76950413,1.483765,1.3220031,1.5081763
cg00002426,1.9379002,1.807115,0.20421812,1.0608023,1.794273,0.5881842,1.5644742,0.88762194,1.5966969,0.6699559
cg00005847,0.07483506,0.69408697,1.6939547,1.2301255,1.3688685,1.0988495,1.5979185,0.7918093,1.1352556,1.5499966
cg00015770,0.89426005,0.5629952,1.2403243,0.6945036,1.2875924,0.6328008,1.3378264,1.0905716,0.6522746,1.3367511
cg00027083,1.0650195,1.4523479,1.9981251,0.318903,1.0403715,0.4906432,0.18421483,2.2820332,0.55941695,3.0804174
cg00029931,0.9063887,1.4700987,1.3939388,1.4393742,1.0286855,0.9118869,0.90529585,1.6962076,0.7932878,0.6188252
cg00030047,1.0978266,0.9270467,1.15503,1.1023941,1.0521902,0.88297015,0.9198368,1.2475486,0.9860494,1.2772952
cg00041575,1.2168407,0.94159716,1.1482478,1.1829292,0.8622691,1.158296,0.87085754,0.7388516,0.83735996,1.0516248
cg00043004,0.583935,1.3624086,1.22669,1.3570874,0.44910046,0.82447785,1.798581,0.45834008,1.6585172,1.3991934
cg00056767,0.95562875,0.885975,0.615957,1.2976751,0.7117911,0.79033065,1.478968,0.927206,1.5725609,0.80445105
cg00059225,1.3293339,1.1821564,0.9882173,0.8600593,1.0345736,0.47029346,0.29788145,1.3975289,1.0041071,1.4273396
cg00061629,1.0513601,0.6386334,0.37061316,1.0992496,1.4977225,1.581824,1.014042,1.20525,0.6534139,0.8874712
cg00066816,1.2285873,0.8821966,1.0945488,0.7798925,1.0395571,0.70006067,1.1933081,1.5343382,1.0512885,0.96320516
cg00071250,2.0287557,0.83760273,1.1261394,0.8956951,1.2072545,1.1346775,0.81777734,1.1076305,0.60447687,0.7060704
cg00077877,1.6977274,1.2532629,1.0021254,1.0712922,1.0914409,0.72528017,1.0885348,0.5644317,1.3555609,0.5967178
cg00090147,1.3518846,0.442188,0.641531,0.39670265,1.6106101,0.5912328,1.5858835,1.5754044,0.78171104,1.3110944
cg00091693,2.5042677,1.2938106,0.96107143,1.1309059,0.84607106,0.8994782,0.5879578,0.98139584,1.0663806,0.66050076
cg00107187,1.082166,0.67774194,0.51553565,0.59705156,0.83349127,0.19940026,0.5988965,2.2210886,1.7316949,1.4392974
cg00117172,1.1337692,0.7098281,1.3564993,0.7753905,1.0155209,0.74366474,1.2474208,1.3500494,0.9455246,1.4566927
cg00119079,0.9039546,0.89160633,0.8803881,0.905648,0.7099646,0.6654802,1.2753164,1.1064118,1.0555973,1.2117006
cg00121904,1.0520235,1.1326259,0.97298896,1.4320444,0.60197407,0.40232006,1.3616593,1.293804,0.94391584,0.4417871
cg00126657,2.1586702,0.8202965,0.7572113,0.5902043,1.5527351,1.2755297,0.82328093,0.6606961,0.74096274,0.8580376
cg00128197,0.6509598,1.5953867,1.4169585,1.5128602,0.6699445,0.5966867,0.84924704,1.9516627,0.541491,0.4969756
